"자전거번호","대여일시","대여 대여소번호","대여 대여소명","대여거치대","반납일시","반납대여소번호","반납대여소명","반납거치대","이용시간(분)","이용거리(M)","생년","성별","이용자종류","대여대여소ID","반납대여소ID","자전거구분"
"SPB-73174","2025-12-01 07:11:27","02077","노들역 3번출구","0","2025-12-01 07:23:47","04619","한강트럼프월드3차 앞","0","12","1427.27","1968","M","내국인","ST-2350","ST-2450","일반자전거"
"SPB-61054","2025-12-01 07:21:32","01551","419탑 앞","0","2025-12-01 07:23:47","01539","419민주묘지역","0","2","0.00","1992","M","내국인","ST-2124","ST-1389","일반자전거"
"SPB-41071","2025-12-01 07:20:08","04491","장지역 1번출구","0","2025-12-01 07:23:47","01266","문정동 글샘 공원","0","3","617.69","1978","","내국인","ST-2599","ST-1085","일반자전거"
"SPB-66345","2025-12-01 07:15:26","04014","불암산역 3번 출구","0","2025-12-01 07:23:50","04005","중계2차 한화꿈에그린 101동 인근","0","8","1055.62","1970","F","내국인","ST-2707","ST-2701","일반자전거"
"SPB-58936","2025-12-01 07:04:19","01044","굽은다리역","0","2025-12-01 07:23:50","03692","둔촌오륜역 1번 출구","0","19","3090.00","1984","F","내국인","ST-1061","ST-2929","일반자전거"
"SPB-67275","2025-12-01 07:13:58","01233","잠실3거리(갤러리아팰리스)","0","2025-12-01 07:23:51","04452","삼성SDS","0","9","813.96","2003","M","내국인","ST-551","ST-2571","일반자전거"
"SPB-59638","2025-12-01 07:15:35","01381","석계역 4번출구 뒤","0","2025-12-01 07:23:51","01684","태릉입구역 5번출구","0","8","494.36","1995","F","내국인","ST-2223","ST-1474","일반자전거"
"SPB-71161","2025-12-01 07:09:59","00866","브라운스톤 남산아파트","0","2025-12-01 07:23:52","00823","효창동주민센터 앞","0","13","2615.56","1958","M","내국인","ST-2190","ST-441","일반자전거"
"SPB-73646","2025-12-01 07:11:11","04897","잠실주공5단지1","0","2025-12-01 07:23:52","01206","9호선종합운동장역 9번출구","0","12","1523.80","1966","M","내국인","ST-2991","ST-540","일반자전거"
"SPB-71247","2025-12-01 07:11:50","00259","대방역6번출구","0","2025-12-01 07:23:53","00206","KBS 앞","0","12","1957.64","1973","M","내국인","ST-307","ST-53","일반자전거"
"SPB-73239","2025-12-01 06:44:29","04807","라코지스테이 앞","0","2025-12-01 07:23:53","01518","수유2동은행빌딩 앞","0","39","9635.14","1985","M","내국인","ST-2631","ST-654","일반자전거"
"SPB-31205","2025-12-01 07:19:28","01964","원메디타운 앞","0","2025-12-01 07:23:54","01931","개봉역2번출구 A","0","4","503.91","2003","M","내국인","ST-1226","ST-920","일반자전거"
"SPB-60777","2025-12-01 07:20:06","00166","가재울 초등학교","0","2025-12-01 07:23:55","00179","가좌역 4번출구 앞","0","3","664.87","1993",\N,"내국인","ST-223","ST-232","일반자전거"
"SPB-56050","2025-12-01 07:15:29","00726","목동3단지 시내버스정류장","0","2025-12-01 07:23:56","04527","목동신시가지아파트6단지","0","8","1363.57","1975","F","내국인","ST-997","ST-2774","일반자전거"
"SPB-48098","2025-12-01 07:20:48","02540","반포천 앞","0","2025-12-01 07:23:56","02213","고속터미널역 5번출구 앞","0","3","463.59","1974","M","내국인","ST-1924","ST-747","일반자전거"
"SPB-56572","2025-12-01 07:13:12","02741","마곡수명산파크5-6단지","0","2025-12-01 07:23:57","05089","LG사이언스파크 E10동","0","10","1593.21","1981","F","내국인","ST-2058","ST-3128","일반자전거"
"SPB-61876","2025-12-01 07:20:16","00166","가재울 초등학교","0","2025-12-01 07:23:57","00179","가좌역 4번출구 앞","0","3","740.45",\N,\N,\N,"ST-223","ST-232","일반자전거"
"SPB-53010","2025-12-01 07:05:38","01690","도봉운전면허시험장 버스정류장 옆","0","2025-12-01 07:23:58","01639","희성오피앙","0","18","2488.19","2000",\N,"내국인","ST-1641","ST-612","일반자전거"
"SPB-31074","2025-12-01 07:19:26","01450","화랑대역 7번출구","0","2025-12-01 07:23:59","01471","동양쇼핑 정류소 앞","0","4","748.59","1986",\N,"내국인","ST-1333","ST-2292","일반자전거"
"SPB-65036","2025-12-01 07:21:03","01671","인덕대학교","0","2025-12-01 07:23:59","04023","월계역 1번 출구","0","2","670.00","1981","M","내국인","ST-1288","ST-2713","일반자전거"
"SPB-74416","2025-12-01 07:03:12","02389","경기여자고등학교 후문 (삼성로3길 입구)","0","2025-12-01 07:24:00","02243","서울가정법원","0","20","4319.62","1972","M","내국인","ST-1559","ST-768","일반자전거"
"SPB-56565","2025-12-01 07:09:54","00818","숙명여대 입구 교차로","0","2025-12-01 07:24:01","00818","숙명여대 입구 교차로","0","14","1180.00","2000","M","내국인","ST-437","ST-437","일반자전거"
"SPB-47542","2025-12-01 07:20:31","00758","한사랑교회 앞","0","2025-12-01 07:24:01","00788","양천구청역 2번출구 옆","0","3","600.49","1979","M","내국인","ST-1499","ST-2014","일반자전거"
"SPB-33778","2025-12-01 07:13:40","00719","홍익병원앞 교차로","0","2025-12-01 07:24:02","00794","양천문화회관","0","10","1586.23",\N,"M","내국인","ST-431","ST-2395","일반자전거"
"SPB-67647","2025-12-01 07:20:37","02733","마곡13단지 정문 앞","0","2025-12-01 07:24:04","05052","마곡역 7번출구","0","3","415.52",\N,\N,\N,"ST-2050","ST-2871","일반자전거"
"SPB-51779","2025-12-01 07:18:46","02826","가마산지하보도 옆","0","2025-12-01 07:24:05","01849","대륭포스트타워5차","0","5","1157.91","1983",\N,"내국인","ST-1966","ST-1276","일반자전거"
"SPB-67584","2025-12-01 07:11:48","00497","합정동주민센터 앞","0","2025-12-01 07:24:05","00154","마포구청역","0","12","1838.89","1995","M","내국인","ST-2156","ST-211","일반자전거"
"SPB-74528","2025-12-01 07:18:43","03566","우성4차아파트","0","2025-12-01 07:24:06","00502","자양(뚝섬한강공원)역 1번출구 앞","0","5","1024.21","1994","M","내국인","ST-2305","ST-99","일반자전거"
"SPB-74053","2025-12-01 06:54:20","01560","도봉세무서 앞","0","2025-12-01 07:24:06","04097","숭미파출소 사거리","0","29","3558.71","1982","M","내국인","ST-2132","ST-3399","일반자전거"
"SPB-41149","2025-12-01 05:40:18","01976","남구로역 5번 출입구 앞","0","2025-12-01 07:24:07","01976","남구로역 5번 출입구 앞","0","103","1488.73","1978","M","내국인","ST-1238","ST-1238","일반자전거"
"SPB-71858","2025-12-01 07:18:17","03125","연희파크푸르지오아파트 앞","0","2025-12-01 07:24:08","04270","우국한마음 아파트 맞은편","0","5","580.28","1997",\N,"내국인","ST-2210","ST-3139","일반자전거"
"SPB-69109","2025-12-01 07:16:29","00549","아차산역 3번출구","0","2025-12-01 07:24:10","03518","군자역 7번출구뒤","0","7","1210.00","1979","F","내국인","ST-259","ST-1263","일반자전거"
"SPB-50535","2025-12-01 07:20:32","02718","마곡수명산파크1단지","0","2025-12-01 07:24:10","05066","아망떼마곡전시장","0","3","222.39","1981","F","내국인","ST-2034","ST-2945","일반자전거"
"SPB-45916","2025-12-01 07:02:38","00123","문화촌 공원","0","2025-12-01 07:24:12","00155","가좌역1 번출구 앞","0","21","4062.70",\N,"M","내국인","ST-25","ST-212","일반자전거"
"SPB-44683","2025-12-01 07:18:14","04561","양평역 1번출구","0","2025-12-01 07:24:12","05884","GS강서타워","0","5","603.05","1990","F","내국인","ST-2812","ST-3331","일반자전거"
"SPB-51657","2025-12-01 07:14:47","02426","강남한신휴플러스 6단지","0","2025-12-01 07:24:13","02376","수서역 7번출구 앞","0","9","2087.73","1986","M","내국인","ST-1892","ST-1185","일반자전거"
"SPB-35024","2025-12-01 07:13:33","03881","신자초교입구 교차로","0","2025-12-01 07:24:13","00552","대림아크로리버 앞","0","10","1566.30","2002",\N,"내국인","ST-2865","ST-378","일반자전거"
"SPB-71925","2025-12-01 07:20:09","04497","아시아선수촌아파트 교차로","0","2025-12-01 07:24:15","01205","종합운동장역 4번출구","0","4","996.25","1998","M","내국인","ST-2602","ST-539","일반자전거"
"SPB-41711","2025-12-01 07:19:42","01182","KBS 스포츠월드","0","2025-12-01 07:24:15","01157","강서구청","0","4","795.12","1978","M","내국인","ST-1519","ST-1069","일반자전거"
"SPB-35009","2025-12-01 07:21:46","01124","발산역 6번 출구 뒤","0","2025-12-01 07:24:16","05061","우장산동 가곡어린이공원앞","0","2","0.00","1989",\N,"내국인","ST-522","ST-2888","일반자전거"
"SPB-37981","2025-12-01 07:05:43","01965","삼환로즈빌아파트 105동 옆","0","2025-12-01 07:24:16","03914","신도림쌍용플래티넘노블아파트 앞","0","18","3285.60",\N,\N,\N,"ST-1227","ST-2892","일반자전거"
"SPB-40289","2025-12-01 07:22:47","04823","방정환교육지원센터 옆","0","2025-12-01 07:24:16","01449","상봉역 1번출구","0","1","350.22","1985","F","내국인","ST-2921","ST-1332","일반자전거"
"SPB-56602","2025-12-01 07:07:11","00577","광진청소년수련관","0","2025-12-01 07:24:17","01008","암사역 3번출구(국민은행앞)","0","17","2456.70","1993","M","내국인","ST-388","ST-492","일반자전거"
"SPB-74463","2025-12-01 07:11:35","04600","서울 영등포구 우체국","0","2025-12-01 07:24:19","04565","영등포 신세계백화점","0","12","1710.89","1986",\N,"내국인","ST-3011","ST-2815","일반자전거"
"SPB-52101","2025-12-01 05:47:43","01008","암사역 3번출구(국민은행앞)","0","2025-12-01 07:24:20","01008","암사역 3번출구(국민은행앞)","0","96","1191.85","1995",\N,"내국인","ST-492","ST-492","일반자전거"
"SPB-49181","2025-12-01 07:03:38","03214","영등포 푸르지오 아파트 A","0","2025-12-01 07:24:20","01962","가리봉동주민센터","0","20","3459.97","1974","M","내국인","ST-1985","ST-1224","일반자전거"
"SPB-59384","2025-12-01 07:19:52","03414","종로5가역 4번출구","0","2025-12-01 07:24:22","00356","KT혜화지사 앞","0","4","709.30","1977","M","내국인","ST-1811","ST-172","일반자전거"
"SPB-71097","2025-12-01 07:16:22","04480","가락시장 남1문 사거리","0","2025-12-01 07:24:22","04893","문정법조단지12","0","8","883.53",\N,\N,\N,"ST-2591","ST-2972","일반자전거"
"SPB-51530","2025-12-01 07:17:27","02628","문정역 1번출구","0","2025-12-01 07:24:22","04893","문정법조단지12","0","6","678.43","1988","F","내국인","ST-1855","ST-2972","일반자전거"
"SPB-53218","2025-12-01 06:31:35","05328","롯데캐슬시그니처아파트 앞","0","2025-12-01 07:24:22","01668","중계역 6번출구","0","52","3232.88",\N,\N,"내국인","ST-3274","ST-1285","일반자전거"
"SPB-71510","2025-12-01 06:57:50","04054","창동한신아파트 버스정류소","0","2025-12-01 07:24:23","01703","도봉산광역환승센터앞","0","26","5207.91","1994",\N,"내국인","ST-2722","ST-657","일반자전거"
"SPB-42510","2025-12-01 07:21:12","00787","양천아파트 입구","0","2025-12-01 07:24:24","00788","양천구청역 2번출구 옆","0","3","787.72","1999","M","내국인","ST-2013","ST-2014","일반자전거"
"SPB-33167","2025-12-01 07:21:20","00781","신정보도육교 아래","0","2025-12-01 07:24:29","04543","오목교역 6번 출구","0","3","603.55",\N,"F","내국인","ST-2007","ST-3163","일반자전거"
"SPB-53555","2025-12-01 07:14:28","03416","동묘앞역 6번출구","0","2025-12-01 07:24:30","03416","동묘앞역 6번출구","0","10","333.59","2001","M","내국인","ST-1813","ST-1813","일반자전거"
"SPB-73567","2025-12-01 07:19:00","00343","힐스테이트창경궁 아파트 앞","0","2025-12-01 07:24:31","03414","종로5가역 4번출구","0","5","732.24","1969","M","내국인","ST-159","ST-1811","일반자전거"
"SPB-66394","2025-12-01 07:18:06","01157","강서구청","0","2025-12-01 07:24:31","05082","가양역 7번출구","0","6","670.06","1986","M","내국인","ST-1069","ST-3094","일반자전거"
"SPB-52150","2025-12-01 07:19:50","04689","은평서해그랑블아파트앞","0","2025-12-01 07:24:32","00932","예일여중","0","4","1166.70","1970","M","내국인","ST-3169","ST-480","일반자전거"
"SPB-35015","2025-12-01 07:19:52","03127","홍은2파출소 옆","0","2025-12-01 07:24:33","00117","홍은사거리","0","4","976.38","1975",\N,"내국인","ST-2212","ST-17","일반자전거"
"SPB-49126","2025-12-01 07:20:40","02384","자곡사거리","0","2025-12-01 07:24:35","04928","교수마을 입구","0","3","600.00","1991","F","내국인","ST-1364","ST-3245","일반자전거"
"SPB-60928","2025-12-01 07:19:53","01514","강북구청 사거리 버스정류소 앞","0","2025-12-01 07:24:35","01535","효성인텔리안 앞","0","4","623.57","1999","M","내국인","ST-646","ST-1109","일반자전거"
"SPB-67636","2025-12-01 07:17:56","01167","마곡수명산파크3단지 교차로","0","2025-12-01 07:24:35","02701","마곡나루역 5번출구 뒤편","0","6","1220.00","1981","M","내국인","ST-1352","ST-1718","일반자전거"
"SPB-34777","2025-12-01 07:22:02","00708","서울출입국관리사무소 앞","0","2025-12-01 07:24:35","00703","오목교역 7번출구 앞","0","2","0.00","1998","M","내국인","ST-315","ST-311","일반자전거"
"SPB-45349","2025-12-01 07:08:03","06171","월드빌딩 앞","0","2025-12-01 07:24:36","05076","메이필드호텔앞","0","16","2393.21","1985","M","내국인","ST-3276","ST-3031","일반자전거"
"SPB-58339","2025-12-01 07:19:59","03784","벽산아파트","0","2025-12-01 07:24:37","05064","양천향교역8번출구","0","4","760.00","1990","M","내국인","ST-2491","ST-2943","일반자전거"
"SPB-73311","2025-12-01 07:12:53","00630","동대문구 보건소","0","2025-12-01 07:24:37","00670","삼육서울병원 버스정류장","0","11","2582.13","1987","M","내국인","ST-397","ST-2270","일반자전거"
"SPB-55043","2025-12-01 07:17:45","01436","동원베네스트 건물 앞","0","2025-12-01 07:24:37","01438","홈플러스 신내점 앞","0","6","60.00","1996","M","내국인","ST-594","ST-596","일반자전거"
"SPB-44840","2025-12-01 07:20:45","01152","마곡역교차로","0","2025-12-01 07:24:37","01177","수명중?고교","0","3","945.54",\N,\N,\N,"ST-1064","ST-1514","일반자전거"
"SPB-72097","2025-12-01 07:15:42","04267","서대문역 2번 출구","0","2025-12-01 07:24:37","00443","호암아트홀","0","8","655.70","1987","M","내국인","ST-3051","ST-1769","일반자전거"
"SPB-72558","2025-12-01 07:22:50","01049","강일리버파크 10단지","0","2025-12-01 07:24:38","01056","강일리버파크 7~11단지","0","1","222.39","1966","","내국인","ST-1371","ST-1597","일반자전거"
"SPB-41183","2025-12-01 07:22:13","04553","당산삼성2차아파트","0","2025-12-01 07:24:38","00238","제2구민체육센타 앞","0","2","375.16","2002","F","내국인","ST-2807","ST-287","일반자전거"
"SPB-70007","2025-12-01 07:06:46","01920","서울미래초등학교 사거리","0","2025-12-01 07:24:39","01986","태평양물산","0","17","2545.74","1979","M","내국인","ST-673","ST-1521","일반자전거"
"SPB-67807","2025-12-01 07:10:05","06178","마스터밸류에이스 지식산업센터","0","2025-12-01 07:24:39","03767","대원빌딩","0","14","2190.00","1999","M","내국인","ST-3337","ST-2481","일반자전거"
"SPB-60598","2025-12-01 07:19:46","03784","벽산아파트","0","2025-12-01 07:24:39","05064","양천향교역8번출구","0","4","788.96","1994","M","내국인","ST-2491","ST-2943","일반자전거"
"SPB-39078","2025-12-01 06:56:02","01031","올림픽로 836(아리수로)","0","2025-12-01 07:24:41","01210","롯데월드타워(잠실역2번출구 쪽)","0","28","6465.93","1977",\N,"내국인","ST-1048","ST-891","일반자전거"
"SPB-74109","2025-12-01 07:08:37","04491","장지역 1번출구","0","2025-12-01 07:24:42","05775","가락시장역 5번출구","0","16","1859.19",\N,\N,\N,"ST-2599","ST-3242","일반자전거"
"SPB-73794","2025-12-01 07:19:47","02718","마곡수명산파크1단지","0","2025-12-01 07:24:42","02717","LG유플러스 마곡사옥","0","4","705.53","1986","M","내국인","ST-2034","ST-2033","일반자전거"
"SPB-51494","2025-12-01 06:50:42","02706","강서공업고등학교 앞","0","2025-12-01 07:24:42","01105","방화근린공원","0","34","4175.76",\N,\N,\N,"ST-2022","ST-509","일반자전거"
"SPB-68176","2025-12-01 07:20:18","00900","은평예술회관","0","2025-12-01 07:24:42","00911","은평평화공원(역촌역4번출구)","0","4","570.00",\N,\N,\N,"ST-448","ST-459","일반자전거"
"SPB-70005","2025-12-01 07:21:04","00345","서울보증보험본사 앞","0","2025-12-01 07:24:42","00356","KT혜화지사 앞","0","3","394.96","1977","M","내국인","ST-161","ST-172","일반자전거"
"SPB-47213","2025-12-01 07:19:29","03989","가산디지털단지역 9번출구 앞","0","2025-12-01 07:24:43","01809","LG전자 별관동(호서대 벤처타워 맞은편)","0","5","1062.16",\N,"M","내국인","ST-3396","ST-623","일반자전거"
